name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,source
29642,2009-03-10,75.2,58.1,66.3,75.2,58.1,66.3,41.3,40.8,0,0,0,,,,,15.2,15.2,6.1,1.3,69.8,1021.3,6.7,9.9,,,,,2009-03-10T07:47:19,2009-03-10T19:34:02,0.5,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-11,82.5,56,67.6,81.5,56,67.5,50.5,57.1,0,0,0,,,,,14.8,14.8,7,0.4,258.9,1020.5,8,9.6,,,,,2009-03-11T07:45:58,2009-03-11T19:34:52,0.52,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-12,60.9,50,55.8,60.9,45.5,55.6,30.4,40.1,0,0,0,,,,,14.4,14.4,9.8,1.8,50.2,1025.4,22.3,9.9,,,,,2009-03-12T07:44:36,2009-03-12T19:35:41,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-03-13,49,41,45.3,44.4,36,40.1,29.7,56.7,0,0,0,,,,,13.1,13.1,10.3,6.7,52.6,1026,99.7,9.8,,,,,2009-03-13T07:43:14,2009-03-13T19:36:31,0.58,Overcast,Cloudy skies throughout the day.,cloudy,obs
29642,2009-03-14,42.8,38.7,40.8,39.3,33,36.2,37.7,88.8,0.565,100,83.33,rain,,,,9.8,9.8,6.9,4.9,59.2,1023.1,100,6.8,,,,,2009-03-14T07:41:51,2009-03-14T19:37:20,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-15,51.5,41.7,45.9,51.5,37.3,44.1,43.4,90.9,0.888,100,79.17,rain,,,,7.8,7.8,4,0.2,50.3,1020.3,100,7.2,,,,,2009-03-15T07:40:28,2009-03-15T19:38:09,0.65,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-16,53.4,47.9,50.4,53.4,44.7,49.7,48.4,92.9,0.176,100,58.33,rain,,,,7,7,3.4,0.2,51.4,1021.8,100,4.8,,,,,2009-03-16T07:39:05,2009-03-16T19:38:58,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2009-03-17,70.1,49.1,58.4,70.1,48.7,58.3,45.8,68,0.007,100,8.33,rain,,,,9,9,5.5,2.1,68.4,1022.7,43.4,7.3,,,,,2009-03-17T07:37:42,2009-03-17T19:39:47,0.71,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,obs
29642,2009-03-18,68.9,43.8,55.7,68.9,43.8,55.7,41.4,63.7,0.002,100,4.17,rain,,,,8.8,8.8,3.9,0.2,182.4,1024.4,2.2,8.2,,,,,2009-03-18T07:36:19,2009-03-18T19:40:35,0.75,Rain,Clear conditions throughout the day with morning rain.,rain,obs
29642,2009-03-19,75.4,44.3,58.8,75.4,44,58.7,42.6,58.2,0.028,100,8.33,rain,,,,13.6,13.6,6.1,0.2,266.7,1019.4,15.6,9.7,,,,,2009-03-19T07:34:55,2009-03-19T19:41:23,0.77,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2009-03-20,63.5,43.9,53.2,63.5,40.5,52.2,23,35,0,0,0,,,,,11.7,11.7,7.2,4.3,31.9,1023.4,1.1,9.9,,,,,2009-03-20T07:33:32,2009-03-20T19:42:12,0.81,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-21,56.7,41.2,48.3,56.7,34,45.6,27.2,44.6,0,0,0,,,,,12.9,12.9,6.7,0.2,53.9,1029.7,26.2,9.9,,,,,2009-03-21T07:32:08,2009-03-21T19:43:00,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-03-22,66.6,36.5,52.7,66.6,36.5,52.6,32.8,51.8,0,0,0,,,,,6.3,6.3,2.9,0.2,205.5,1028.5,0,9.8,,,,,2009-03-22T07:30:44,2009-03-22T19:43:48,0.87,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-23,71.8,45.2,58.6,71.8,42.7,58.3,35.8,45.2,0,0,0,,,,,9.1,9.1,4,0.8,222.1,1024.7,2.6,9.9,,,,,2009-03-23T07:29:20,2009-03-23T19:44:35,0.9,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-24,69.4,47.8,59.2,69.4,46,59,41.4,53,0,0,0,,,,,10.8,10.8,6.2,0.4,85.8,1024.6,38.6,9.7,,,,,2009-03-24T07:27:57,2009-03-24T19:45:23,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-03-25,59.2,43.3,48.2,59.2,38.2,45.1,44.4,87.3,0.301,100,79.17,rain,,,,10.2,10.2,8.5,6.3,63.8,1023.9,100,6.1,,,,,2009-03-25T07:26:33,2009-03-25T19:46:11,0.97,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-26,56.3,42.7,49,56.3,37.9,47.1,47.2,93.5,0.324,100,79.17,rain,,,,8.2,8.2,4.9,0.7,39.5,1016.1,99.9,3.3,,,,,2009-03-26T07:25:09,2009-03-26T19:46:58,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-27,61.2,54.8,57.7,61.2,54.8,57.7,56.1,94.1,0.954,100,66.67,rain,,,,9.6,9.6,4.8,0.7,95.5,1011.1,99.9,3,,,,,2009-03-27T07:23:45,2009-03-27T19:47:46,0.04,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-28,60.8,58.6,59.9,60.8,58.6,59.9,57.7,92.2,0.73,100,66.67,rain,,,34.4,13.2,13.2,5.2,0.5,141.7,1007.8,99.3,6,,,,,2009-03-28T07:22:22,2009-03-28T19:48:33,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-03-29,61.8,45,53.2,61.8,39.8,51.4,41.7,66.2,0.023,100,16.67,rain,,,39.5,23.7,23.7,15.6,5.5,235.8,1004.7,45.6,9.6,,,,,2009-03-29T07:20:59,2009-03-29T19:49:20,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-03-30,66.5,38.5,52.7,66.5,36.2,51.7,31.3,48.6,0,0,0,,,,,8.1,8.1,4.7,0.8,256.2,1015.4,0,9.9,,,,,2009-03-30T07:19:35,2009-03-30T19:50:08,0.14,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-03-31,63.7,46.6,55.6,63.7,45.5,55.3,39.2,54.9,0,0,0,,,,,8.4,8.4,4.2,0.2,41.3,1017.5,21.5,9.9,,,,,2009-03-31T07:18:12,2009-03-31T19:50:55,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-04-01,67.4,51.6,58.8,67.4,51.6,58.8,51.9,78.7,0.224,100,29.17,rain,,,,7.6,7.6,3.5,0.5,35.6,1013.9,85.9,8.5,,,,,2009-04-01T07:16:49,2009-04-01T19:51:42,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,obs
29642,2009-04-02,64,59.6,61.8,64,59.6,61.8,58.1,87.9,0.346,100,54.17,rain,,,,8.3,8.3,5.2,0.5,116.9,1008.6,98.4,8.1,,,,,2009-04-02T07:15:27,2009-04-02T19:52:29,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-04-03,68.7,53,60.7,68.7,53,60.7,46.7,62.5,0.226,100,20.83,rain,,,34.4,19.5,19.5,13.8,4.1,250.2,1001.2,29.1,9.6,,,,,2009-04-03T07:14:05,2009-04-03T19:53:17,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-04-04,75.1,42.8,59,75.1,42.8,58.9,35.6,46.4,0,0,0,,,,,8.9,8.9,3.1,0.2,263.2,1013.3,0,9.9,,,,,2009-04-04T07:12:43,2009-04-04T19:54:04,0.32,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-05,77,48.2,62.5,77,48.2,62.5,44.6,54.9,0.036,100,4.17,rain,,,30,15.5,15.5,6,0.2,202.7,1011.5,16.2,9.8,,,,,2009-04-05T07:11:21,2009-04-05T19:54:51,0.36,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2009-04-06,60.5,42.5,55.3,60.5,37.1,54,40,58.9,0.043,100,16.67,rain,,,38.7,23.5,23.5,15,4.9,262.2,1002.9,58.6,9.2,,,,,2009-04-06T07:10:00,2009-04-06T19:55:38,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2009-04-07,48.2,38.9,43.1,42.2,32.5,37.2,23.7,47.3,0,0,0,,,,40.9,18.3,18.3,11.5,4.4,280.6,1009.2,65.7,9.9,,,,,2009-04-07T07:08:39,2009-04-07T19:56:26,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-04-08,64.5,33.4,49.1,64.5,28.4,47,25.6,43.8,0,0,0,,,,31.1,17.2,17.2,9.2,2.8,230.2,1012.1,13.1,9.9,,,,,2009-04-08T07:07:18,2009-04-08T19:57:13,0.47,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-09,74.5,44.6,60.2,74.5,43.2,60,34.9,41.6,0,0,0,,,,,12.4,12.4,6.3,1.6,225.3,1012.7,2.4,9.9,,,,,2009-04-09T07:05:58,2009-04-09T19:58:00,0.5,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-10,62.7,56.9,59.1,62.7,56.9,59.1,52.1,78.9,1.322,100,58.33,rain,,,47.1,16.6,16.6,6.2,1.5,192.8,1013.2,59.8,7.9,,,,,2009-04-10T07:04:39,2009-04-10T19:58:48,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-04-11,69.9,51.4,59.9,69.9,51.4,59.9,47.4,66.5,0.006,100,12.5,rain,,,30,12.7,12.7,8.6,3.2,318.7,1013.8,39,9.2,,,,,2009-04-11T07:03:20,2009-04-11T19:59:35,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-04-12,68.3,46,57.1,68.3,43.3,56.5,35.9,48,0,0,0,,,,,11,11,5.8,2.5,73,1021.6,0,9.9,,,,,2009-04-12T07:02:02,2009-04-12T20:00:23,0.6,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-13,58.1,50.9,54.5,58.1,50.9,54.5,46.4,75.3,0.205,100,54.17,rain,,,38,10.9,10.9,6.2,2.5,70,1017.7,89,8.5,,,,,2009-04-13T07:00:44,2009-04-13T20:01:10,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-04-14,70.1,51.5,57.5,70.1,51.5,57.5,50.9,80.9,0.19,100,45.83,rain,,,,13.1,13.1,6.5,0.8,341,1008.2,81.3,6.1,,,,,2009-04-14T06:59:26,2009-04-14T20:01:58,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-04-15,69.7,48.1,58.6,69.7,47.3,58.5,39.9,51.8,0,0,0,,,,,11.2,11.2,6.1,2.3,351.3,1013.4,39.3,9.9,,,,,2009-04-15T06:58:10,2009-04-15T20:02:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-04-16,67.2,48.2,57.3,67.2,44.6,57.1,37,48.9,0,0,0,,,,,14.2,14.2,8.8,2.4,55.8,1023.2,19.4,9.9,,,,,2009-04-16T06:56:54,2009-04-16T20:03:33,0.73,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-17,71.3,44.8,58.3,71.3,43.4,58,32.5,40.5,0,0,0,,,,,7.1,7.1,3.6,1.2,93.4,1027.5,0.7,9.8,,,,,2009-04-17T06:55:38,2009-04-17T20:04:21,0.75,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-18,76.2,46.4,61.9,76.2,45.2,61.9,37.5,44.3,0,0,0,,,,,10.4,10.4,5.1,1.1,225.8,1022.6,0,9.9,,,,,2009-04-18T06:54:24,2009-04-18T20:05:09,0.79,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-19,66.3,57.4,62.1,66.3,57.4,62.1,47.3,59.6,0.087,100,16.67,rain,,,,6.7,6.7,3.9,1.8,204.8,1016.5,65.7,9.8,,,,,2009-04-19T06:53:10,2009-04-19T20:05:57,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2009-04-20,70.8,58.7,63.7,70.8,58.7,63.7,52.2,68.8,0.814,100,33.33,rain,,,30,18.9,18.9,11.2,5.4,230.7,1008.7,73.3,9.5,,,,,2009-04-20T06:51:57,2009-04-20T20:06:45,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2009-04-21,70,46.2,58.3,70,46.2,58.2,36.9,49.9,0.013,100,4.17,rain,,,35.7,20.8,20.8,9,0.7,251.4,1009.5,34.8,9.9,,,,,2009-04-21T06:50:44,2009-04-21T20:07:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2009-04-22,71,43.5,58.3,71,40.8,57.8,27.5,34.1,0,0,0,,,,34.4,19.7,19.7,9.5,2.7,269.9,1014.4,3.9,9.9,,,,,2009-04-22T06:49:33,2009-04-22T20:08:21,0.92,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-23,82.5,46.7,65.8,80.5,46.7,65.4,41.5,44.3,0,0,0,,,,,9.6,9.6,4.1,0.8,219.1,1019.7,0.2,9.9,,,,,2009-04-23T06:48:22,2009-04-23T20:09:09,0.95,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-24,88.7,58.8,74.4,85.4,58.8,73.5,50.8,48.3,0,0,0,,,,,12.8,12.8,4.9,0.3,220.7,1024,0,9.9,,,,,2009-04-24T06:47:12,2009-04-24T20:09:57,0,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-25,87.5,60.3,74.8,85,60.3,74.1,53.7,51.3,0,0,0,,,,,10.7,10.7,4.3,0.1,197.7,1026.9,3.2,9.9,,,,,2009-04-25T06:46:04,2009-04-25T20:10:46,0.02,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-26,83.6,61,72.6,81.4,61,72.2,53.5,54.4,0,0,0,,,,,10.7,10.7,4.9,0.7,189.8,1028.4,0,9.9,,,,,2009-04-26T06:44:56,2009-04-26T20:11:34,0.05,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-27,80.8,57.3,69.7,80,57.3,69.6,53.3,59.7,0,0,0,,,,,9.8,9.8,4.5,0.2,178.6,1029.6,13.7,9.7,,,,,2009-04-27T06:43:49,2009-04-27T20:12:22,0.09,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-28,77.8,58.5,68.1,77.8,58.5,68.1,53.6,62.1,0,0,0,,,,,8.8,8.8,4.4,0.1,212.1,1028.8,37.4,9.8,,,,,2009-04-28T06:42:43,2009-04-28T20:13:10,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-04-29,80.7,58.6,69.4,80.2,58.6,69.3,54.2,61.5,0,0,0,,,,,9.9,9.9,4.7,0.1,202.7,1025.8,18.5,9.7,,,,,2009-04-29T06:41:38,2009-04-29T20:13:59,0.16,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-04-30,78.1,59.8,68.6,78.1,59.8,68.6,55.6,65.4,0,0,0,,,,,9.8,9.8,4.5,0.1,204.5,1024.8,46.6,9.6,,,,,2009-04-30T06:40:34,2009-04-30T20:14:47,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-01,80.8,64.4,71.3,80.7,64.4,71.3,57.3,63.1,0,0,0,,,,,15,15,8.4,0.5,225.9,1020.5,60.4,9.8,,,,,2009-05-01T06:39:31,2009-05-01T20:15:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-02,79.8,61.8,68.9,79.8,61.8,68.9,60.6,76,0.066,100,16.67,rain,,,,16.4,16.4,8.2,3.7,238.3,1016.1,47.1,9.5,,,,,2009-05-02T06:38:29,2009-05-02T20:16:24,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-03,80.4,64.3,70.7,81.3,64.3,70.7,62.8,77.9,0.059,100,25,rain,,,,14.3,14.3,8.4,2.7,208.1,1013.8,80.6,7.9,,,,,2009-05-03T06:37:28,2009-05-03T20:17:12,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-04,68.6,62.7,65.6,68.6,62.7,65.6,60.5,84,0.308,100,37.5,rain,,,,12.3,12.3,7.5,0.8,224.2,1014.8,63.8,9.5,,,,,2009-05-04T06:36:29,2009-05-04T20:18:00,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-05,79.9,62.4,69.7,79.9,62.4,69.7,62.5,79.9,0.146,100,41.67,rain,,,,12.4,12.4,5.7,0.3,217.8,1015.3,79.8,8.4,,,,,2009-05-05T06:35:31,2009-05-05T20:18:48,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-05-06,74.6,65.6,68.4,74.6,65.6,68.4,64.4,87.5,0.716,100,41.67,rain,,,32.5,9.8,9.8,6.4,1.2,203.1,1015.5,84.4,7.4,,,,,2009-05-06T06:34:34,2009-05-06T20:19:36,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-07,82.3,63.3,71.6,82.7,63.3,71.7,62,74.1,0.108,100,29.17,rain,,,,15.1,15.1,8.2,2.6,234.9,1013.7,51.5,9.4,,,,,2009-05-07T06:33:38,2009-05-07T20:20:24,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-05-08,76.2,60.7,68.4,76.2,60.7,68.4,63.2,83.7,0.371,100,12.5,rain,,,,11.7,11.7,5.6,0.1,227.2,1013.7,40,8.4,,,,,2009-05-08T06:32:43,2009-05-08T20:21:12,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,obs
29642,2009-05-09,82.4,67.2,74.9,83.9,67.2,75.3,64.7,71.9,0.005,100,8.33,rain,,,33.9,17.1,17.1,9.9,3,239.6,1014.1,18.8,9.2,,,,,2009-05-09T06:31:50,2009-05-09T20:21:59,0.5,Rain,Clear conditions throughout the day with late afternoon rain.,rain,obs
29642,2009-05-10,80.3,64.8,72.1,80.7,64.8,72.1,57.1,60.7,0,0,0,,,,,9.1,9.1,5.1,1,274.6,1017.3,29.2,9.9,,,,,2009-05-10T06:30:58,2009-05-10T20:22:47,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-11,68.4,55.6,62.1,68.4,55.6,62.1,53,72.5,0.054,100,12.5,rain,,,,12.8,12.8,7.6,3,43.4,1019.1,86.3,9.9,,,,,2009-05-11T06:30:07,2009-05-11T20:23:34,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,obs
29642,2009-05-12,73.6,49,61.9,73.6,49,61.9,48.4,65.8,0,0,0,,,,,6,6,2.5,0.2,114.4,1022.4,9,8.4,,,,,2009-05-12T06:29:17,2009-05-12T20:24:21,0.61,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-05-13,74.4,55.1,65.3,74.4,55.1,65.3,52.3,64.9,0.035,100,12.5,rain,,,,8.9,8.9,4.1,0.1,116.9,1024.5,35.6,9.7,,,,,2009-05-13T06:28:29,2009-05-13T20:25:08,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,obs
29642,2009-05-14,80.1,63.6,70.7,81.1,63.6,70.8,60.8,72.1,0.009,100,8.33,rain,,,,5.3,5.3,3.4,0.9,135.7,1023.5,75.2,9.5,,,,,2009-05-14T06:27:43,2009-05-14T20:25:54,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-05-15,82.4,64.3,72.9,83.8,64.3,73.2,63.2,72.9,0.011,100,4.17,rain,,,,8.5,8.5,4.2,0.1,131.8,1022.2,34.5,9.4,,,,,2009-05-15T06:26:57,2009-05-15T20:26:40,0.71,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,obs
29642,2009-05-16,76,65,69.9,76,65,69.9,64.5,83.4,0.4,100,54.17,rain,,,,9.6,9.6,5.2,0.3,216.9,1019.6,65.2,9.2,,,,,2009-05-16T06:26:14,2009-05-16T20:27:26,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-17,71.7,53.6,64,71.7,53.6,64,59.1,84.7,0.55,100,54.17,rain,,,,11.1,11.1,6.4,0.7,18.9,1017.4,91.3,8.3,,,,,2009-05-17T06:25:31,2009-05-17T20:28:12,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,obs
29642,2009-05-18,64.9,50.7,57.3,64.9,50.7,57.3,39.8,56.3,0.001,100,4.17,rain,,,32.2,15.6,15.6,9.3,3.5,56.8,1023.3,22.9,9.9,,,,,2009-05-18T06:24:50,2009-05-18T20:28:57,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-05-19,69.7,46.8,58.7,69.7,42.6,57.7,35.2,43.8,0,0,0,,,,31.3,18.8,18.8,10.8,5.1,46.9,1027.1,5.7,9.9,,,,,2009-05-19T06:24:11,2009-05-19T20:29:42,0.84,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-05-20,77.4,55.3,66.3,77.4,55.3,66.3,39.7,39,0,0,0,,,,32.5,15.2,15.2,11.2,7.3,50.7,1026.9,38.5,9.9,,,,,2009-05-20T06:23:33,2009-05-20T20:30:26,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-21,76.2,62.4,69.7,76.2,62.4,69.7,54.3,58.6,0,0,0,,,,,13.2,13.2,8.9,3.9,59.3,1024.6,78.5,9.9,,,,,2009-05-21T06:22:57,2009-05-21T20:31:10,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-22,80.2,62.4,71.2,80.7,62.4,71.2,58.4,65.2,0,0,0,,,,,9.6,9.6,6.2,3.3,60.3,1022.1,45.9,9.9,,,,,2009-05-22T06:22:22,2009-05-22T20:31:53,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,obs
29642,2009-05-23,77.1,63.8,70.2,77.1,63.8,70.2,62.7,77.9,0.077,100,20.83,rain,,,,10.8,10.8,6.1,2.7,79.1,1020.3,66.6,9.9,,,,,2009-05-23T06:21:48,2009-05-23T20:32:36,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-24,77.1,66.6,70.4,77.1,66.6,70.4,66.1,86.6,0.25,100,62.5,rain,,,,8.5,8.5,4,1.2,102.4,1017.8,89.8,8.7,,,,,2009-05-24T06:21:17,2009-05-24T20:33:18,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-05-25,81.6,68.6,73.6,83,68.6,73.8,66.1,78.7,0.036,100,20.83,rain,,,30,8.8,8.8,3.3,0.2,146.9,1015.3,67.3,8.9,,,,,2009-05-25T06:20:46,2009-05-25T20:34:00,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-26,80.4,67.8,73.1,82.6,67.8,73.2,66.2,79.7,0.305,100,29.17,rain,,,,8.9,8.9,4.9,0.1,107.4,1014.3,77.7,9.4,,,,,2009-05-26T06:20:18,2009-05-26T20:34:41,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-05-27,78.5,68.8,72.1,78.5,68.8,72.1,66.1,82.2,0.336,100,50,rain,,,,6.2,6.2,3.9,1.1,173.8,1012.7,86.4,9.1,,,,,2009-05-27T06:19:51,2009-05-27T20:35:21,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-05-28,82.8,66.8,73.5,85.2,66.8,73.8,66.7,80.3,1.076,100,37.5,rain,,,38.2,12.4,12.4,4.5,0.2,235.8,1010.6,63.7,7.7,,,,,2009-05-28T06:19:25,2009-05-28T20:36:01,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-05-29,83,63.6,73.4,83.6,63.6,73.6,62.3,71,0.177,100,16.67,rain,,,,14.3,14.3,7.8,2.3,257,1010.1,34.1,9,,,,,2009-05-29T06:19:02,2009-05-29T20:36:40,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,obs
29642,2009-05-30,82.4,62.1,72.9,81.1,62.1,72.6,53.2,52.7,0,0,0,,,,,7.1,7.1,4.4,1,349.3,1012.7,0.8,9.9,,,,,2009-05-30T06:18:40,2009-05-30T20:37:18,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-05-31,89.6,63.8,77,88.2,63.8,76.7,58.3,55.3,0,0,0,,,,,10.9,10.9,6.3,0.8,280.5,1013.2,6.5,9.9,,,,,2009-05-31T06:18:19,2009-05-31T20:37:55,0.25,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-06-01,87.3,65.2,76.7,85.8,65.2,76.5,56.9,51.6,0,0,0,,,,,10.1,10.1,5.3,0.3,40.8,1018,0.5,9.9,,,,,2009-06-01T06:18:00,2009-06-01T20:38:32,0.29,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-06-02,88.8,67,78.4,87.4,67,78.3,62.2,60.9,0,0,0,,,,,8.4,8.4,3.7,0.3,191.2,1018.9,5,9.5,,,,,2009-06-02T06:17:43,2009-06-02T20:39:08,0.32,Clear,Clear conditions throughout the day.,clear-day,obs
29642,2009-06-03,86.9,68.8,78.2,87.2,68.8,78.6,64,63.7,0.003,100,4.17,rain,,,,10.2,10.2,5.8,3,201.5,1017,22.8,9.7,,,,,2009-06-03T06:17:27,2009-06-03T20:39:42,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,obs
29642,2009-06-04,75.3,68.7,71.2,75.3,68.7,71.2,65.9,83.8,0.971,100,70.83,rain,,,,8.2,8.2,3.4,0.5,117.2,1012.8,77.6,8,,,,,2009-06-04T06:17:13,2009-06-04T20:40:16,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,obs
29642,2009-06-05,80.3,66.8,71.9,81.7,66.8,71.9,65.1,80.6,0.88,100,62.5,rain,,,,10.4,10.4,4.6,0.2,341.8,1008.6,79.9,9,,,,,2009-06-05T06:17:01,2009-06-05T20:40:49,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
29642,2009-06-06,80.1,66.3,72.7,81.3,66.3,72.7,62.1,70.6,0.005,100,20.83,rain,,,,8.7,8.7,5.5,2.1,70.3,1014.7,54.8,9.9,,,,,2009-06-06T06:16:50,2009-06-06T20:41:21,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,obs
